"card_id","img","position","nationality","event","league","team","weight","height","salary","overall","deking","hand_eye","passing","puck_control","slap_shot_accuracy","slap_shot_power","wrist_shot_accuracy","wrist_shot_power","acceleration","agility","balance","endurance","speed","discipline","off_awareness","def_awareness","faceoffs","shot_blocking","stick_checking","aggression","body_checking","durability","fighting_skill","strength","POS","player_id"
"bbf0bedc-f9d3-4995-b9dd-1accc7c78a6a","bbf0bedc-f9d3-4995-b9dd-1accc7c78a6a.jpg","RD","Russia","ALUM","NHLAA","ANA",102.8,193,1,80,79,79,83,82,80,84,82,84,82,81,77,81,83,77,83,80,57,78,80,77,78,77,62,80,"DEF",437
"024fa133-94e9-44ca-84c2-2d77f7538bf6","024fa133-94e9-44ca-84c2-2d77f7538bf6.jpg","LD","Canada","ALUM","NHLAA","ANA",87.9,188,0.5,75,67,73,70,68,71,77,71,77,79,69,81,70,79,68,67,78,43,78,78,78,79,74,72,78,"DEF",894
"2f065745-e9fa-4ce6-8cae-bc986f19548f","2f065745-e9fa-4ce6-8cae-bc986f19548f.jpg","LD","Canada","ALUM","NHLAA","BOS",101,183,6,85,80,87,91,88,86,87,88,86,85,83,84,87,87,81,90,89,51,81,84,80,81,76,67,85,"DEF",1303
"0f0e1bb8-87cf-4fa9-925f-be9da97739f5","0f0e1bb8-87cf-4fa9-925f-be9da97739f5.jpg","LD","Canada","ALUM","NHLAA","BOS",90.6,183,4,83,76,78,85,85,80,83,80,82,84,78,83,81,84,64,85,88,61,89,83,85,85,61,76,85,"DEF",167
"723edb48-6b57-4b2b-a831-b084c5ecaa44","723edb48-6b57-4b2b-a831-b084c5ecaa44.jpg","LD","Slovakia","ALUM","NHLAA","BOS",113.3,206,3,82,73,74,81,82,79,87,79,84,82,74,86,82,83,74,80,88,49,84,83,83,86,84,77,85,"DEF",1679
"a8de6fc1-3c9f-4e56-9ee2-776c6d40ff0e","a8de6fc1-3c9f-4e56-9ee2-776c6d40ff0e.jpg","LD","Canada","ALUM","NHLAA","BOS",81.5,180,0.9,79,80,81,83,83,74,81,73,81,82,80,79,79,82,70,80,80,55,79,82,79,79,65,57,79,"DEF",358
"96419435-2db6-477e-80ab-468d6c8507ec","96419435-2db6-477e-80ab-468d6c8507ec.jpg","RD","Canada","ALUM","NHLAA","BOS",89.2,185,0.8,78,72,74,77,77,76,78,76,79,81,78,80,76,81,64,78,81,49,79,78,78,79,62,72,82,"DEF",481
"e536ad3d-9886-43c8-a82f-cdb4e19d1e29","e536ad3d-9886-43c8-a82f-cdb4e19d1e29.jpg","LD","Canada","ALUM","NHLAA","BOS",79.3,183,0.5,75,69,69,75,72,72,78,72,78,79,74,77,76,80,68,72,79,52,78,77,74,76,62,70,77,"DEF",449
"1b56de65-01cf-4c1c-a494-97a1fb229d4b","1b56de65-01cf-4c1c-a494-97a1fb229d4b.jpg","LD","Canada","ALUM","NHLAA","BOS",90.6,178,0.5,75,69,70,74,74,72,74,72,74,79,76,76,70,79,62,78,78,52,79,79,72,75,67,69,76,"DEF",1323
"1796e466-abf2-40fd-b7aa-161a27988c4a","1796e466-abf2-40fd-b7aa-161a27988c4a.jpg","LD","Canada","ALUM","NHLAA","BUF",99.7,191,0.9,79,75,75,79,79,74,80,75,80,81,80,79,79,81,75,80,83,50,78,77,80,79,75,71,80,"DEF",574
"4d5e4a4e-9b28-434a-aac7-64720c0bd9d3","4d5e4a4e-9b28-434a-aac7-64720c0bd9d3.jpg","LD","Canada","ALUM","NHLAA","BUF",97.4,191,0.8,78,74,74,79,78,73,80,74,80,81,79,78,81,81,74,77,81,49,79,80,79,78,74,71,79,"DEF",1637
"54fe0828-4c90-43c7-a404-04e9065ccab2","54fe0828-4c90-43c7-a404-04e9065ccab2.jpg","LD","Canada","ALUM","NHLAA","BUF",92.4,185,0.7,77,72,72,77,75,74,78,73,78,79,77,82,81,80,78,76,80,48,82,79,79,78,80,67,79,"DEF",831
"dd986005-c394-481d-aea1-77ed60ce5950","dd986005-c394-481d-aea1-77ed60ce5950.jpg","LD","Canada","ALUM","NHLAA","BUF",97.8,191,0.5,75,69,69,72,74,66,78,67,77,80,75,78,76,80,52,68,77,42,78,77,78,78,77,80,80,"DEF",927
"34910fc7-8f24-434e-9fb5-076a3b4f07b1","34910fc7-8f24-434e-9fb5-076a3b4f07b1.jpg","LD","Canada","ALUM","NHLAA","CGY",92.9,178,1,80,79,77,84,84,77,82,78,82,85,83,81,80,85,80,83,80,50,79,80,77,77,73,62,80,"DEF",1254
"c5c2b4bd-b127-4019-8281-82c6b3ab38be","c5c2b4bd-b127-4019-8281-82c6b3ab38be.jpg","LD","Canada","ALUM","NHLAA","CGY",100.6,191,0.8,78,66,68,77,77,71,80,73,79,77,73,84,76,80,75,74,84,49,83,81,82,82,84,75,84,"DEF",1341
"2effc822-88d2-4300-b8e7-583a345b4cff","2effc822-88d2-4300-b8e7-583a345b4cff.jpg","LD","Canada","ALUM","NHLAA","CGY",92,185,0.5,75,69,69,75,75,72,78,72,77,79,74,77,76,80,68,71,78,52,78,78,74,76,62,70,77,"DEF",1487
"e6bf2f1c-df7a-4df9-aa5d-a5486b86559c","e6bf2f1c-df7a-4df9-aa5d-a5486b86559c.jpg","RD","Canada","ALUM","NHLAA","CAR",94.7,188,0.9,79,73,75,76,76,77,81,76,82,79,75,82,77,82,66,78,82,46,81,80,81,81,71,78,82,"DEF",4
"b2436824-c2b5-40bb-8743-fc787f10c865","b2436824-c2b5-40bb-8743-fc787f10c865.jpg","RD","Canada","ALUM","NHLAA","CAR",102.8,193,0.7,77,71,70,73,74,74,79,74,78,79,76,80,81,80,59,72,80,44,81,78,81,80,77,75,83,"DEF",1110
"415bcc38-43fc-41ec-9182-de5f0b97bbed","415bcc38-43fc-41ec-9182-de5f0b97bbed.jpg","RD","Canada","ALUM","NHLAA","CHI",99.7,191,2,81,76,76,81,79,80,81,78,81,78,74,84,80,84,76,80,86,51,85,81,83,83,71,77,84,"DEF",200
"a5dbf7cc-cc9a-4e03-ab6b-b0ad44c3c3d7","a5dbf7cc-cc9a-4e03-ab6b-b0ad44c3c3d7.jpg","RD","Canada","ALUM","NHLAA","CHI",82.9,178,1,80,74,76,80,77,76,82,78,82,83,79,82,79,83,66,78,83,46,81,80,81,81,76,73,82,"DEF",143
"b51bad8b-eff0-492d-9bd1-5048b659a834","b51bad8b-eff0-492d-9bd1-5048b659a834.jpg","LD","Sweden","ALUM","NHLAA","CHI",89.2,191,0.9,79,73,75,80,75,75,81,75,80,81,75,81,79,83,83,78,85,50,85,83,75,80,80,67,82,"DEF",1194
"ee4b6cf0-a350-4187-b002-fc5584d45816","ee4b6cf0-a350-4187-b002-fc5584d45816.jpg","LD","Canada","ALUM","NHLAA","CHI",82.9,185,0.8,78,76,76,77,77,74,78,74,79,81,77,80,78,81,62,75,79,62,79,82,79,82,75,69,83,"DEF",793
"f1dc073f-0f51-41e5-8a3b-5533079081e5","f1dc073f-0f51-41e5-8a3b-5533079081e5.jpg","RD","Canada","ALUM","NHLAA","CHI",88.8,185,0.7,77,72,75,77,75,72,80,73,80,80,76,81,78,80,64,75,81,50,80,79,79,80,77,72,80,"DEF",877
"2009900d-96fa-43e1-9362-05c6f8bf0630","2009900d-96fa-43e1-9362-05c6f8bf0630.jpg","RD","Canada","ALUM","NHLAA","CHI",83.8,183,0.7,77,71,71,76,75,77,78,77,79,78,78,80,74,78,67,73,77,42,77,75,75,74,72,74,81,"DEF",879
"2ab971f0-2204-4e1e-8d14-ca7bdc46d6e0","2ab971f0-2204-4e1e-8d14-ca7bdc46d6e0.jpg","LD","Canada","ALUM","NHLAA","CHI",90.6,188,0.7,77,71,74,75,77,73,79,74,79,80,78,77,81,80,73,75,82,48,78,74,78,77,82,71,78,"DEF",1269
"b4574649-981b-45dc-8fb3-c8ea027447ac","b4574649-981b-45dc-8fb3-c8ea027447ac.jpg","RD","Canada","ALUM","NHLAA","COL",99.7,188,3,82,77,76,80,79,75,87,75,83,85,83,83,80,83,79,76,87,50,87,85,80,84,83,67,83,"DEF",14
"6536fb0d-7643-43c5-8ffa-d45b0b67ef82","6536fb0d-7643-43c5-8ffa-d45b0b67ef82.jpg","RD","Germany","ALUM","NHLAA","COL",108.7,198,2,81,76,78,79,79,79,85,79,84,81,81,84,81,82,72,81,84,57,83,81,77,83,73,69,84,"DEF",1597
"d5321b7e-5701-4203-9c6f-f1ec85cadcc0","d5321b7e-5701-4203-9c6f-f1ec85cadcc0.jpg","LD","Canada","ALUM","NHLAA","COL",92.9,188,0.8,78,74,74,76,76,75,80,74,79,81,74,82,74,82,57,76,80,49,80,81,74,79,84,76,81,"DEF",1505
"35d3200b-05e2-49ea-bdeb-bb35f92dc36b","35d3200b-05e2-49ea-bdeb-bb35f92dc36b.jpg","LD","Canada","ALUM","NHLAA","COL",95.1,193,0.6,76,69,70,73,73,69,79,70,79,79,75,80,77,79,75,74,77,47,79,79,78,78,77,67,79,"DEF",1167
"14184923-d254-403c-b1fe-20d1dc2fb233","14184923-d254-403c-b1fe-20d1dc2fb233.jpg","LD","Russia","ALUM","NHLAA","CBJ",100.1,188,3,82,76,77,81,80,77,84,77,85,81,80,86,81,82,79,82,85,54,86,85,85,84,83,62,86,"DEF",535
"38b8874e-49f8-4696-b915-ea8dfbe566c8","38b8874e-49f8-4696-b915-ea8dfbe566c8.jpg","LD","Canada","ALUM","NHLAA","CBJ",96.9,191,0.8,78,75,77,77,75,75,78,75,78,79,79,81,76,81,65,75,81,45,81,80,78,80,55,72,81,"DEF",973
"f27b4587-277c-4f30-ab04-e6e555169037","f27b4587-277c-4f30-ab04-e6e555169037.jpg","RD","Russia","ALUM","NHLAA","DAL",89.7,185,4,83,83,82,89,89,81,84,81,84,87,85,83,83,85,87,88,86,56,79,83,76,76,81,67,82,"DEF",1439
"27cfa4d0-23a7-476f-97b5-7c92c5c239a8","27cfa4d0-23a7-476f-97b5-7c92c5c239a8.jpg","LD","Canada","ALUM","NHLAA","DAL",95.1,191,0.8,78,71,71,78,76,72,76,74,77,78,76,86,76,80,71,77,81,46,86,82,78,80,82,73,80,"DEF",1319
"77b3ff44-be7c-429c-8a55-75abfa2a6059","77b3ff44-be7c-429c-8a55-75abfa2a6059.jpg","LD","Canada","ALUM","NHLAA","DAL",86.1,185,0.5,75,64,70,74,73,67,78,71,78,79,75,78,70,81,62,74,78,52,80,76,78,77,75,75,78,"DEF",162
"1ad9a6dc-7d34-4481-8638-b6a6e1008998","1ad9a6dc-7d34-4481-8638-b6a6e1008998.jpg","LD","Sweden","ALUM","NHLAA","DET",86.1,185,6,85,79,86,88,88,83,87,84,87,85,84,89,87,86,85,87,88,57,82,85,83,81,84,74,87,"DEF",1179
"5890105d-32eb-4efb-8791-ae8dfe88d6fb","5890105d-32eb-4efb-8791-ae8dfe88d6fb.jpg","LD","Sweden","ALUM","NHLAA","DET",87.9,183,0.9,79,75,73,79,79,73,81,74,82,81,80,80,79,81,77,79,81,50,82,82,80,82,83,67,80,"DEF",1195
"2e14cbea-c922-4a4c-90f1-2d6fc29dbec2","2e14cbea-c922-4a4c-90f1-2d6fc29dbec2.jpg","RD","Canada","ALUM","NHLAA","DET",94.2,183,0.5,75,77,62,75,72,71,78,71,78,81,77,70,71,82,74,77,78,43,76,76,70,74,62,67,77,"DEF",1040
"1277dcbb-5c35-47f0-877d-1d6c45f32c14","1277dcbb-5c35-47f0-877d-1d6c45f32c14.jpg","LD","Canada","ALUM","NHLAA","DET",95.1,188,0.5,75,78,76,80,74,67,77,70,76,77,74,77,73,78,67,72,77,47,77,75,76,76,72,67,78,"DEF",919
"ef748c39-3b57-40e9-acb9-03b9db7f4b5f","ef748c39-3b57-40e9-acb9-03b9db7f4b5f.jpg","LD","Canada","ALUM","NHLAA","DET",81.5,180,1,80,80,79,84,86,78,81,78,81,85,82,80,82,85,83,83,83,53,76,78,73,73,78,67,79,"DEF",1309
"a79b75e8-0778-4fc3-901e-15afb37652b1","a79b75e8-0778-4fc3-901e-15afb37652b1.jpg","LD","Canada","ALUM","NHLAA","EDM",92.9,183,5,84,81,82,91,87,85,86,86,89,86,88,87,83,88,74,90,79,53,77,81,78,78,82,67,81,"DEF",1249
"0b05d11e-c347-4e39-91ca-e20a5ec65b37","0b05d11e-c347-4e39-91ca-e20a5ec65b37.jpg","LD","Canada","ALUM","NHLAA","EDM",95.1,183,1,80,73,75,80,77,75,83,75,83,82,78,82,82,82,66,80,86,45,80,79,80,80,75,73,81,"DEF",271
"0bed983c-ee03-46a8-88a7-01651cebf476","0bed983c-ee03-46a8-88a7-01651cebf476.jpg","LD","Canada","ALUM","NHLAA","EDM",90.6,188,1,80,73,74,79,79,79,82,79,82,83,80,79,80,83,69,81,85,49,83,78,78,79,74,70,79,"DEF",897
"754a4dd7-7b29-42ec-8bca-cb0784abf251","754a4dd7-7b29-42ec-8bca-cb0784abf251.jpg","RD","Finland","ALUM","NHLAA","EDM",74.7,173,0.9,79,78,76,82,80,76,80,76,81,81,80,79,77,82,73,81,80,45,80,80,77,79,76,70,79,"DEF",1313
"b0354bcd-1f6f-4fbd-bf53-86671c710e73","b0354bcd-1f6f-4fbd-bf53-86671c710e73.jpg","LD","Canada","ALUM","NHLAA","EDM",97.4,193,0.8,78,71,75,74,74,73,83,74,83,80,78,81,78,81,70,75,82,45,82,73,80,80,77,72,80,"DEF",1295
"57aec33f-e413-46b2-a297-1b5450fe8407","57aec33f-e413-46b2-a297-1b5450fe8407.jpg","LD","Finland","ALUM","NHLAA","EDM",99.7,185,0.7,77,71,73,80,79,74,80,72,80,80,76,74,73,80,69,80,81,44,79,80,79,79,69,68,79,"DEF",700
"c01f5819-1842-49c5-b109-a600631fbc22","c01f5819-1842-49c5-b109-a600631fbc22.jpg","RD","Canada","ALUM","NHLAA","EDM",99.7,191,0.6,76,62,62,75,74,72,77,72,77,78,67,82,79,81,74,74,78,43,82,78,82,82,77,74,82,"DEF",717
"4aadfb79-aebb-4718-9071-de9356fb3e47","4aadfb79-aebb-4718-9071-de9356fb3e47.jpg","RD","Canada","ALUM","NHLAA","EDM",104.6,196,0.5,75,67,71,74,73,70,79,70,78,78,73,79,76,77,72,72,78,57,80,72,80,82,71,78,81,"DEF",730
"8c778d00-bd74-43d6-834d-6b28a2e9c9a0","8c778d00-bd74-43d6-834d-6b28a2e9c9a0.jpg","RD","Canada","ALUM","NHLAA","EDM",90.6,185,0.6,76,73,72,76,74,73,79,74,79,79,75,77,80,80,72,73,78,43,82,75,81,80,77,72,81,"DEF",1492
"223c34a4-c6d7-4781-b423-5cc26e25bdfe","223c34a4-c6d7-4781-b423-5cc26e25bdfe.jpg","LD","Canada","ALUM","NHLAA","FLA",93.3,193,2,81,75,77,82,80,74,83,76,83,83,81,83,82,89,84,81,86,49,80,81,79,79,89,67,81,"DEF",719
"98763b97-9493-4be4-bd48-c973383036cc","98763b97-9493-4be4-bd48-c973383036cc.jpg","LD","Canada","ALUM","NHLAA","FLA",87,178,2,81,80,80,83,82,79,81,82,81,83,83,80,80,85,85,84,81,50,75,78,78,81,80,62,80,"DEF",210
"f200f8ba-2ac6-4254-9273-ef1a3fbd65f1","f200f8ba-2ac6-4254-9273-ef1a3fbd65f1.jpg","RD","Canada","ALUM","NHLAA","FLA",90.6,188,1,80,75,78,79,79,76,83,76,82,82,81,84,80,82,68,81,83,48,83,82,80,82,68,72,83,"DEF",581
"5a0f2658-ad4a-433b-8532-cc50534fb232","5a0f2658-ad4a-433b-8532-cc50534fb232.jpg","LD","Canada","ALUM","NHLAA","FLA",101.5,196,0.6,76,68,72,75,73,72,79,72,77,76,71,83,73,76,65,71,79,53,83,79,79,79,77,77,83,"DEF",228
"abace429-5514-4942-9de2-b44bd0ccd3b4","abace429-5514-4942-9de2-b44bd0ccd3b4.jpg","RD","Canada","ALUM","NHLAA","FLA",97.8,185,0.7,77,71,75,74,74,71,81,70,80,79,75,85,77,79,80,73,79,45,80,75,81,81,70,76,81,"DEF",1252
"a40a0e7d-7207-44a4-b8eb-2485a4791b98","a40a0e7d-7207-44a4-b8eb-2485a4791b98.jpg","LD","Canada","ALUM","NHLAA","FLA",97.8,191,0.5,75,67,70,72,72,71,77,71,76,79,75,81,70,79,61,71,78,47,79,76,72,79,67,71,78,"DEF",1542
"bdbc82b0-6cf9-4381-8caf-fc0f55fd4788","bdbc82b0-6cf9-4381-8caf-fc0f55fd4788.jpg","RD","Canada","ALUM","NHLAA","LAK",99.7,193,3,82,74,74,85,84,74,87,74,85,82,77,80,81,83,74,83,87,49,84,83,83,85,81,67,86,"DEF",1333
"7b4cf772-175f-499f-aa67-acaf29244085","7b4cf772-175f-499f-aa67-acaf29244085.jpg","LD","Canada","ALUM","NHLAA","LAK",88.3,180,0.9,79,72,75,81,78,76,81,79,81,81,80,80,79,81,74,82,80,50,81,81,79,80,79,67,81,"DEF",1485
"751f3f44-57cb-4d0a-a78d-39ce164d2026","751f3f44-57cb-4d0a-a78d-39ce164d2026.jpg","RD","Canada","ALUM","NHLAA","LAK",106.5,188,0.7,77,69,71,75,74,71,79,72,78,78,74,83,76,79,43,73,78,48,79,82,80,82,68,82,83,"DEF",1030
"339878d9-bb48-4e6c-8c00-772a0dfb878a","339878d9-bb48-4e6c-8c00-772a0dfb878a.jpg","LD","Canada","ALUM","NHLAA","MIN",90.6,185,3,82,74,79,81,81,76,87,76,87,81,81,86,82,83,74,85,86,64,86,85,85,85,77,70,87,"DEF",344
"7fc7870a-c8c3-41f3-a414-46b1d2b04359","7fc7870a-c8c3-41f3-a414-46b1d2b04359.jpg","RD","Canada","ALUM","NHLAA","MIN",87.9,188,1,80,71,76,79,77,75,82,76,82,82,79,86,80,82,81,80,80,46,81,83,83,82,61,77,84,"DEF",164
"8a98e08d-d1c6-4a26-81a5-8985de44d559","8a98e08d-d1c6-4a26-81a5-8985de44d559.jpg","RD","Canada","ALUM","NHLAA","MIN",99.7,188,0.6,76,75,71,75,75,68,78,68,78,79,76,80,80,79,72,74,79,48,79,74,77,78,68,72,80,"DEF",148
"035e60f1-5ac3-4d52-a8de-550e8f647a23","035e60f1-5ac3-4d52-a8de-550e8f647a23.jpg","LD","Czechia","ALUM","NHLAA","MIN",101.9,193,3,82,74,74,82,82,75,87,76,86,82,82,85,82,83,83,82,85,54,85,84,79,85,81,62,84,"DEF",540
"a642e631-429f-48fa-a1a9-e6117caca67e","a642e631-429f-48fa-a1a9-e6117caca67e.jpg","LD","Canada","ALUM","NHLAA","MIN",92,185,2,81,77,76,79,78,76,83,75,82,83,82,82,81,84,83,77,83,53,82,85,83,83,84,62,83,"DEF",1176
"295a071a-c60f-492f-a6be-e4205d8bee6a","295a071a-c60f-492f-a6be-e4205d8bee6a.jpg","LD","Canada","ALUM","NHLAA","MIN",95.1,191,0.9,79,61,61,78,78,72,82,72,81,78,76,84,77,81,76,77,86,51,85,88,82,84,61,77,83,"DEF",1644
"20736d1d-181d-46d2-8906-cc975ce656ca","20736d1d-181d-46d2-8906-cc975ce656ca.jpg","RD","Czechia","ALUM","NHLAA","MIN",95.1,188,0.6,76,70,72,77,75,71,78,71,78,82,78,78,80,81,78,74,80,48,78,77,76,77,74,67,78,"DEF",1678
"587bd834-4a56-4679-b6e7-6f2754908631","587bd834-4a56-4679-b6e7-6f2754908631.jpg","LD","Canada","ALUM","NHLAA","MTL",95.1,191,2,81,77,70,80,78,78,80,78,80,82,82,84,81,86,63,82,88,37,88,82,81,81,82,78,84,"DEF",1436
"1db056d1-5439-410d-9fbe-84e95d0dc752","1db056d1-5439-410d-9fbe-84e95d0dc752.jpg","RD","Canada","ALUM","NHLAA","MTL",88.8,188,1,80,72,75,79,79,76,83,76,82,80,78,81,82,83,87,82,82,52,83,83,77,81,83,77,84,"DEF",1241
"de93fe75-4b9b-4624-8228-9a044465fd8f","de93fe75-4b9b-4624-8228-9a044465fd8f.jpg","LD","Canada","ALUM","NHLAA","MTL",92.9,183,0.9,79,74,75,83,78,77,80,77,80,82,78,78,77,81,63,84,80,47,81,78,78,79,72,68,79,"DEF",597
"d7fd3994-42e4-4230-902b-66d4c25ce5ef","d7fd3994-42e4-4230-902b-66d4c25ce5ef.jpg","LD","Canada","ALUM","NHLAA","MTL",105.5,193,0.7,77,70,72,76,74,82,90,73,84,77,74,84,81,82,71,79,75,49,76,74,79,80,71,74,79,"DEF",1458
"f85d8ecd-0fb6-4381-ae82-1ef6da5270bb","f85d8ecd-0fb6-4381-ae82-1ef6da5270bb.jpg","LD","Canada","ALUM","NHLAA","MTL",92.9,188,0.6,76,72,72,77,77,71,78,72,78,80,77,76,73,80,72,75,79,47,77,76,77,76,72,71,77,"DEF",1277
"4ecb34ce-ec46-4701-bd27-96f6f9a73e1b","4ecb34ce-ec46-4701-bd27-96f6f9a73e1b.jpg","RD","Canada","ALUM","NHLAA","MTL",105.5,191,0.6,76,66,74,74,72,71,80,73,79,77,73,81,75,79,76,76,79,44,82,81,74,78,69,72,82,"DEF",1480
"f230bd21-39f1-4ac0-ad2a-f32d2235fde3","f230bd21-39f1-4ac0-ad2a-f32d2235fde3.jpg","RD","Canada","ALUM","NHLAA","MTL",91.1,185,0.5,75,69,71,75,72,63,76,63,76,79,73,81,76,79,71,71,80,48,80,79,81,80,73,77,78,"DEF",1522
"9f6ea295-8100-4d58-9555-821b10ad8918","9f6ea295-8100-4d58-9555-821b10ad8918.jpg","RD","Czechia","ALUM","NHLAA","NSH",86.1,180,2,81,81,79,86,83,81,84,81,84,82,81,77,79,84,80,86,83,52,81,82,74,77,79,62,82,"DEF",998
"eeebb15d-577b-41eb-abfa-45085d0ebc8b","eeebb15d-577b-41eb-abfa-45085d0ebc8b.jpg","LD","Canada","ALUM","NHLAA","NSH",92.9,188,0.6,76,61,60,76,76,67,79,71,78,77,74,80,76,78,73,73,81,48,76,81,81,79,68,77,81,"DEF",590
"e0bc7275-b012-4f56-8582-a131c6bc0bb9","e0bc7275-b012-4f56-8582-a131c6bc0bb9.jpg","RD","Canada","ALUM","NHLAA","NSH",99.7,191,0.5,75,68,69,74,74,71,78,71,78,78,74,79,72,79,76,74,77,44,76,76,72,78,74,72,78,"DEF",242
"69a6851d-927b-46d6-ac50-b3006dc58b5c","69a6851d-927b-46d6-ac50-b3006dc58b5c.jpg","LD","Canada","ALUM","NHLAA","NJD",87.9,185,5,84,81,81,88,87,80,82,82,81,88,86,82,81,89,84,88,90,47,84,88,80,80,82,62,81,"DEF",1421
"15c533ba-e39b-4559-abdc-1834b477e96c","15c533ba-e39b-4559-abdc-1834b477e96c.jpg","LD","Canada","ALUM","NHLAA","NJD",97.4,183,0.8,78,70,71,77,78,70,78,72,78,80,77,83,77,80,78,73,81,48,83,79,80,83,83,67,82,"DEF",885
"046ef402-0c73-425f-a6ce-fb69bb26b0aa","046ef402-0c73-425f-a6ce-fb69bb26b0aa.jpg","LD","Sweden","ALUM","NHLAA","NJD",88.3,188,0.7,77,76,75,78,77,76,77,76,77,80,76,78,77,81,62,76,80,43,78,79,67,75,77,68,76,"DEF",1549
"62736eae-c444-42e9-b15b-0067439b4d21","62736eae-c444-42e9-b15b-0067439b4d21.jpg","LD","Canada","ALUM","NHLAA","NJD",97.4,191,0.6,76,66,70,75,75,63,81,66,81,79,77,82,79,79,73,75,80,51,81,81,80,81,79,72,82,"DEF",237
"d75f30df-6306-410b-ad2d-023129acc94f","d75f30df-6306-410b-ad2d-023129acc94f.jpg","LD","Canada","ALUM","NHLAA","NJD",97.4,193,0.6,76,70,71,72,72,71,77,71,77,80,77,81,80,81,62,74,79,42,78,78,78,79,72,74,80,"DEF",321
"c15c532d-8f75-48aa-a305-e5039b96842a","c15c532d-8f75-48aa-a305-e5039b96842a.jpg","LD","Canada","ALUM","NHLAA","NYI",92.9,183,6,85,82,83,90,87,86,88,86,88,84,85,81,87,88,71,92,86,61,84,82,78,82,82,68,85,"DEF",416
"13382fd2-bb22-407a-badb-96d2dfbfdd75","13382fd2-bb22-407a-badb-96d2dfbfdd75.jpg","RD","Canada","ALUM","NHLAA","NYI",84.7,180,0.6,76,71,71,75,75,74,79,74,79,79,76,79,76,79,70,73,81,54,79,77,75,76,64,67,78,"DEF",727
"e412c623-2cc3-4077-906a-06071ab86457","e412c623-2cc3-4077-906a-06071ab86457.jpg","LD","Canada","ALUM","NHLAA","NYR",88.8,185,1,80,73,74,80,81,75,82,76,82,82,77,82,80,82,74,80,81,44,83,80,79,82,84,70,83,"DEF",605
"3b289ceb-4d32-4a28-97b9-594cb54daca1","3b289ceb-4d32-4a28-97b9-594cb54daca1.jpg","RD","Canada","ALUM","NHLAA","NYR",96,185,0.8,78,71,73,77,79,74,79,76,79,80,77,79,81,82,78,78,85,49,80,81,79,79,80,64,79,"DEF",362
"3f36523c-8620-4fc2-87f4-36ebb8028276","3f36523c-8620-4fc2-87f4-36ebb8028276.jpg","LD","Canada","ALUM","NHLAA","NYR",87.4,183,0.7,77,73,74,78,76,74,76,74,80,82,78,77,78,84,75,81,79,44,77,75,74,78,78,65,77,"DEF",1091
"12d008e0-523b-4eda-9cb6-ee03dc9f3209","12d008e0-523b-4eda-9cb6-ee03dc9f3209.jpg","LD","Canada","ALUM","NHLAA","NYR",88.3,183,0.5,75,71,74,76,71,71,77,71,77,79,74,76,72,79,71,73,77,46,73,77,73,75,81,72,78,"DEF",1345
"6ef2313b-c6c5-4a0b-8e61-fb31650b01fd","6ef2313b-c6c5-4a0b-8e61-fb31650b01fd.jpg","LD","Canada","ALUM","NHLAA","OTT",99.7,191,3,82,75,78,82,80,77,84,77,83,79,78,88,82,84,78,81,87,53,86,84,83,87,85,67,87,"DEF",284
"44648a23-6b1b-4bdd-b119-aebc1a52f7c9","44648a23-6b1b-4bdd-b119-aebc1a52f7c9.jpg","LD","Canada","ALUM","NHLAA","OTT",92.9,188,3,82,74,74,85,82,76,85,78,84,82,80,84,82,84,86,84,84,56,82,85,81,82,81,68,85,"DEF",1622
"96cf6718-43fe-4a4f-b110-df23e999087a","96cf6718-43fe-4a4f-b110-df23e999087a.jpg","RD","Canada","ALUM","NHLAA","OTT",92.4,188,0.6,76,67,70,73,70,70,80,70,80,79,77,80,76,79,73,70,80,45,79,77,79,78,74,77,80,"DEF",1447
"4da24ab4-644f-4bb5-842a-58eff57eb90b","4da24ab4-644f-4bb5-842a-58eff57eb90b.jpg","LD","Czechia","ALUM","NHLAA","OTT",96.9,185,0.5,75,64,69,72,72,72,78,73,76,79,75,73,71,80,63,72,78,44,80,74,74,82,79,71,80,"DEF",1475
"c6b15254-b28f-459a-835f-5958e17a3f58","c6b15254-b28f-459a-835f-5958e17a3f58.jpg","LD","Canada","ALUM","NHLAA","PHI",86.1,188,0.8,78,74,74,79,76,75,80,75,80,80,77,80,76,81,70,77,81,55,80,79,78,79,65,70,80,"DEF",452
"02fdd788-0b8d-47e2-b49d-bd664d7519bf","02fdd788-0b8d-47e2-b49d-bd664d7519bf.jpg","LD","Canada","ALUM","NHLAA","PHI",74.7,178,0.7,77,72,72,76,77,70,78,72,78,80,77,76,81,80,72,77,81,47,77,81,77,76,72,71,77,"DEF",775
"2bc2457e-7688-4e53-9c18-934b6ef6fd86","2bc2457e-7688-4e53-9c18-934b6ef6fd86.jpg","LD","Canada","ALUM","NHLAA","PHI",89.2,180,0.6,76,68,70,74,73,70,79,71,79,79,73,81,76,79,78,76,77,47,78,74,83,83,67,81,82,"DEF",166
"20f4f339-a7a7-4d6c-b0c3-e301c60694d5","20f4f339-a7a7-4d6c-b0c3-e301c60694d5.jpg","RD","Canada","ALUM","NHLAA","PHI",88.3,185,0.5,75,68,71,71,71,70,79,71,80,79,75,81,70,80,67,72,78,42,82,77,77,79,74,72,77,"DEF",1543
